IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack,Dataset
59.166.0.2,38010,149.171.126.4,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign,NF-UNSW-NB15-v2
108.21.232.91,60141,172.31.67.6,3389,6,0.0,1532,9,3086,8,30,30,26,0,0,0,106,106,1213,40,40,1213,1532.0,3086.0,0,0,1213,1,12256000,24688000,11,2,1,1,2,16425,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.32,44001,192.168.1.46,27353,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.17,54488,209.85.202.157,443,6,91.126,936,10,3249,8,219,219,27,0,0,0,128,128,1470,40,40,1470,936.0,3249.0,0,0,0,0,7488000,25992000,12,3,1,0,2,8192,42780,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.69.8,49228,172.31.0.2,53,17,5.126,71,1,99,1,0,0,0,0,0,0,128,128,99,71,71,99,142.0,198.0,0,0,0,0,1136000,1184000,4,0,0,0,0,0,0,0,0,4279,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.47,49470,169.254.169.254,80,6,7.0,360,5,455,5,219,219,91,0,0,0,128,128,283,40,40,283,360.0,455.0,0,0,0,0,2880000,3640000,8,1,1,0,0,8192,17922,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.17,64799,172.31.0.2,53,17,5.126,69,1,155,1,0,0,0,0,0,0,128,128,155,69,69,155,138.0,155.0,0,0,0,0,1104000,1240000,2,1,0,0,0,0,0,0,0,57984,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.30,39673,192.168.1.193,2099,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.64,53775,216.58.198.78,80,6,7.126,1137,17,1450,15,219,219,27,0,0,0,128,128,746,40,40,746,1137.0,1450.0,451,11,0,0,9096000,11600000,30,0,1,1,0,8192,42780,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
228.226.85.45,22454,192.168.1.190,80,6,7.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,40165,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.68.26,51392,151.101.34.109,443,6,0.0,2977,10,699,7,222,222,26,0,0,0,128,128,1495,40,40,1495,2977.0,699.0,0,0,0,0,23816000,5592000,11,3,1,1,1,8192,29200,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
190.79.241.17,51640,172.31.69.13,445,6,41.0,132,3,132,3,23,19,22,0,0,0,103,103,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16591,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
212.92.114.68,61398,172.31.66.69,3389,6,0.0,1380,8,1721,7,222,222,26,0,0,0,103,103,1189,40,40,1189,1380.0,1721.0,0,0,0,0,11040000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.8,55600,72.21.91.29,80,6,7.0,172,4,92,2,211,211,19,0,0,0,128,128,52,40,40,52,172.0,92.0,0,0,0,0,1376000,736000,6,0,0,0,0,8192,65535,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.32,46667,192.168.1.46,1594,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.180,41266,192.168.1.190,53,17,0.0,69,1,117,1,0,0,0,0,0,0,0,0,117,69,69,117,69.0,117.0,0,0,0,0,552000,936000,2,0,0,0,0,0,0,0,0,5607,1,604800,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.30,39601,192.168.1.193,2099,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.194,80,192.168.1.194,1563,6,7.0,4800,120,0,0,2,2,0,0,0,0,64,64,40,40,0,40,4800.0,0.0,0,0,0,0,38400000,0,120,0,0,0,0,8192,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.32,56384,192.168.1.49,13783,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.60,51901,199.38.165.156,443,6,0.0,2317,21,3962,19,219,219,27,0,0,0,128,128,1500,40,40,1500,2317.0,3962.0,451,11,0,0,18536000,31696000,34,1,1,2,2,8192,5834,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,54791,192.168.1.190,5906,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
190.207.206.129,62155,172.31.64.98,445,6,0.0,585,5,344,4,30,26,30,0,0,0,104,104,180,40,40,180,585.0,344.0,0,0,0,0,4680000,2752000,5,4,0,0,0,16425,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.65,57331,172.31.0.2,53,17,5.126,73,1,162,1,0,0,0,0,0,0,0,0,162,73,73,162,73.0,162.0,0,0,0,0,584000,1296000,1,1,0,0,0,0,0,0,0,51639,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,47459,192.168.1.195,6565,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.6,58112,172.31.0.2,53,17,0.0,61,1,141,1,0,0,0,0,0,0,0,0,141,61,61,141,61.0,141.0,0,0,0,0,488000,1128000,1,1,0,0,0,0,0,0,0,21242,1,29,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.66,51748,172.31.0.2,53,17,0.0,68,1,167,1,0,0,0,0,0,0,0,0,167,68,68,167,68.0,167.0,0,0,0,0,544000,1336000,1,1,0,0,0,0,0,0,0,29038,1,49,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.124,55100,172.31.0.2,53,17,0.0,78,1,206,1,0,0,0,0,0,0,0,0,206,78,78,206,78.0,206.0,0,0,0,0,624000,1648000,1,1,0,0,0,0,0,0,0,60166,1,30,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
213.202.230.217,7588,172.31.65.34,3389,6,0.0,2012,14,2143,10,223,219,30,0,0,0,100,100,1219,40,40,1219,2012.0,2143.0,0,0,0,0,16096000,17144000,16,5,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.19,51198,169.254.169.254,80,6,7.0,373,5,700,5,27,27,27,0,0,0,128,128,528,40,40,528,373.0,700.0,0,0,0,0,2984000,5600000,8,1,0,1,0,8192,17922,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.17,51141,216.58.198.78,80,6,7.126,1137,17,1450,15,219,219,27,0,0,0,128,128,746,40,40,746,1137.0,1450.0,451,11,0,0,9096000,11600000,30,0,1,1,0,8192,42780,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.60,50090,151.101.200.166,443,6,0.0,2033,21,5453,21,223,223,27,4294952,15,15,128,128,1500,40,40,1500,2033.0,5453.0,451,11,0,0,1016000,2720000,34,2,1,3,2,8192,29200,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.30,46176,192.168.1.180,1322,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
115.186.59.70,52463,172.31.65.51,445,6,41.0,132,3,132,3,23,19,22,0,0,0,105,105,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16425,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.64,60098,172.31.0.2,53,17,0.0,67,1,99,1,0,0,0,0,0,0,0,0,99,67,67,99,67.0,99.0,0,0,0,0,536000,792000,2,0,0,0,0,0,0,0,0,50502,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.118,63766,172.31.0.2,53,17,5.126,63,1,159,1,0,0,0,0,0,0,0,0,159,63,63,159,63.0,159.0,0,0,0,0,504000,1272000,1,1,0,0,0,0,0,0,0,65111,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.30,53518,192.168.1.169,631,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,44663,192.168.1.169,1043,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.126,50465,172.31.0.2,53,17,0.0,62,1,215,1,0,0,0,0,0,0,128,128,215,62,62,215,124.0,215.0,0,0,0,0,992000,1720000,2,1,0,0,0,0,0,0,0,8775,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.34,33549,192.168.1.184,6881,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.69.4,56713,172.31.0.2,53,17,5.178,88,1,170,1,0,0,0,0,0,0,0,0,170,88,88,170,88.0,170.0,0,0,0,0,704000,1360000,1,1,0,0,0,0,0,0,0,45768,28,49,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.35,62264,172.31.0.2,53,17,5.119,73,1,101,1,0,0,0,0,0,0,0,0,101,73,73,101,73.0,101.0,0,0,0,0,584000,808000,2,0,0,0,0,0,0,0,0,13816,28,48,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.111,49347,72.21.91.29,80,6,7.0,1138,17,1532,15,27,27,27,0,0,0,128,128,828,40,40,828,1138.0,1532.0,451,11,0,0,9104000,12256000,30,0,1,1,0,8192,65535,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.48,56511,172.31.0.2,53,17,5.178,105,1,233,1,0,0,0,0,0,0,0,0,233,105,105,233,105.0,233.0,0,0,0,0,840000,1864000,1,1,0,0,0,0,0,0,0,36205,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.68,58767,172.31.0.2,53,17,0.0,60,1,149,1,0,0,0,0,0,0,0,0,149,60,60,149,60.0,149.0,0,0,0,0,480000,1192000,1,1,0,0,0,0,0,0,0,14705,1,3,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.42,58145,172.31.0.2,53,17,0.0,66,1,165,1,0,0,0,0,0,0,0,0,165,66,66,165,66.0,165.0,0,0,0,0,528000,1320000,1,1,0,0,0,0,0,0,0,20162,1,30,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.184,443,192.168.1.31,38594,6,91.0,164,3,216,4,19,19,18,4294655,312,312,64,64,60,52,52,60,52112.0,52164.0,0,0,0,0,416000,8000,7,0,0,0,0,28960,29200,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.89,51935,172.31.0.2,53,17,5.126,61,1,77,1,0,0,0,0,0,0,0,0,77,61,61,77,61.0,77.0,0,0,0,0,488000,616000,2,0,0,0,0,0,0,0,0,34906,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.107,50687,172.31.0.2,53,17,0.0,65,1,125,1,0,0,0,0,0,0,128,128,125,65,65,125,130.0,125.0,0,0,0,0,1040000,1000000,3,0,0,0,0,0,0,0,0,60812,28,41,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.70,62586,172.31.0.2,53,17,5.126,63,1,91,1,0,0,0,0,0,0,0,0,91,63,63,91,63.0,91.0,0,0,0,0,504000,728000,2,0,0,0,0,0,0,0,0,2114,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.195,56334,239.255.255.250,1900,17,0.0,3028,20,0,0,0,0,0,0,0,0,4,4,165,129,0,165,3028.0,0.0,0,0,0,0,24224000,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.10,50608,172.31.0.2,53,17,5.178,105,1,183,1,0,0,0,0,0,0,128,128,183,105,105,183,210.0,183.0,0,0,0,0,1680000,1464000,2,1,0,0,0,0,0,0,0,21916,28,19,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
93.51.232.116,50433,172.31.65.35,445,6,0.0,498,5,342,4,30,26,30,0,0,0,98,98,171,40,40,171,498.0,342.0,0,0,0,0,3984000,2736000,6,3,0,0,0,16425,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,53744,192.168.1.193,65129,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.30,65100,192.168.1.193,1580,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.79,61518,172.31.0.2,53,17,0.0,63,1,111,1,0,0,0,0,0,0,0,0,111,63,63,111,63.0,111.0,0,0,0,0,504000,888000,2,0,0,0,0,0,0,0,0,28949,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.184,443,192.168.1.30,50232,6,0.0,8767,28,1816,15,27,27,26,4294347,620,620,64,64,1406,52,52,1406,528715.0,521764.0,6504,18,0,0,464000,88000,19,4,18,0,2,28960,29200,26624,104,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
27.155.102.123,49507,172.31.67.53,3389,6,0.0,1520,9,1913,8,30,30,26,0,0,0,92,92,1213,40,40,1213,1520.0,1913.0,0,0,0,0,12160000,15304000,12,2,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.34,59770,192.168.1.194,1059,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.64.87,57387,172.31.0.2,53,17,0.0,67,1,83,1,0,0,0,0,0,0,0,0,83,67,67,83,67.0,83.0,0,0,0,0,536000,664000,2,0,0,0,0,0,0,0,0,30499,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.7,51844,149.171.126.4,143,6,4.0,7806,122,15444,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7806.0,15444.0,2235,29,6054,31,62448000,123552000,222,16,6,2,2,50680,47784,47872,187,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.8,26868,149.171.126.7,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,52561,1,60,0.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.3,61864,149.171.126.6,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.0,31956,149.171.126.4,51474,6,0.0,2974,48,31400,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,31400.0,547,6,15280,17,23792000,251200000,74,0,0,4,20,30408,14480,8960,35,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.8,44434,149.171.126.7,6881,6,0.0,37698,678,1641360,1278,27,27,27,4294920,47,47,31,32,1500,52,52,1500,37698.0,1641360.0,4025,54,817712,582,6280000,273560000,800,0,4,96,1056,65160,65160,47360,185,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
172.31.67.37,54215,172.31.0.2,53,17,5.126,79,1,95,1,0,0,0,0,0,0,0,0,95,79,79,95,79.0,95.0,0,0,0,0,632000,760000,2,0,0,0,0,0,0,0,0,50876,1,18,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,55815,192.168.1.169,1094,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
170.80.53.16,55868,172.31.64.54,445,6,0.0,774,8,1005,9,31,27,30,0,0,0,98,98,449,40,40,449,774.0,1005.0,118,1,79,1,6192000,8040000,13,3,1,0,0,8192,8192,30208,118,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.64,51703,52.85.117.14,443,6,91.24,1645,21,6576,21,219,219,27,0,0,0,128,128,1500,40,40,1500,1645.0,6576.0,451,11,0,0,13160000,52608000,33,2,3,1,3,8192,29200,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.65,55526,23.52.164.75,443,6,0.0,766,10,7021,10,223,223,27,0,0,0,128,128,1500,40,40,1500,766.0,7021.0,0,0,0,0,6128000,56168000,12,2,1,1,4,8192,29200,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
201.130.203.252,39237,172.31.69.25,445,6,41.0,52,1,40,1,22,2,20,0,0,0,0,0,52,40,40,52,52.0,40.0,0,0,0,0,416000,320000,2,0,0,0,0,63443,0,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.9,27454,149.171.126.1,25,6,3.0,37410,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37410.0,3380.0,18233,17,958,7,299280000,27040000,66,2,2,0,24,15928,30408,14592,57,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.9,35038,149.171.126.7,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,11643,1,60,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.31,44663,192.168.1.194,4242,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.97,63787,172.31.0.2,53,17,0.0,140,2,504,2,0,0,0,0,0,0,128,128,252,70,70,252,140.0,504.0,0,0,0,0,1120000,4032000,2,2,0,0,0,0,0,0,0,48878,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.109,54039,209.85.144.154,443,6,91.126,2127,21,4522,20,219,219,27,0,0,0,128,128,1470,40,40,1470,2127.0,4522.0,0,0,0,0,17016000,36176000,31,5,3,0,2,8192,42780,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.126,57930,172.31.0.2,53,17,5.126,79,1,107,1,0,0,0,0,0,0,0,0,107,79,79,107,79.0,107.0,0,0,0,0,632000,856000,2,0,0,0,0,0,0,0,0,24810,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.9,7694,149.171.126.0,21,6,1.0,2383,43,3230,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3472.0,563,9,1066,12,12760000,14968000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign,NF-UNSW-NB15-v2
172.31.66.15,52448,172.31.0.2,53,17,0.0,57,1,87,1,0,0,0,0,0,0,128,128,87,57,57,87,114.0,87.0,0,0,0,0,912000,696000,3,0,0,0,0,0,0,0,0,42585,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
181.214.87.14,56708,172.31.65.58,4051,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
5.101.40.105,53238,172.31.64.71,3389,6,0.0,1460,8,1873,7,222,222,26,0,0,0,99,99,1213,40,40,1213,1460.0,1873.0,0,0,0,0,11680000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.104,53139,104.244.42.130,443,6,91.12,1649,16,5323,17,218,218,26,4294888,79,79,128,128,1500,40,40,1500,1397252.0,5111212.0,0,0,0,0,360000,1240000,23,4,2,2,2,8192,29200,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,54206,192.168.1.79,16993,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,52371,192.168.1.79,3737,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.64.116,50046,68.67.178.110,443,6,0.0,2352,8,2776,9,27,27,27,0,0,0,128,128,1500,40,40,1500,2352.0,2776.0,0,0,0,0,18816000,22208000,12,1,0,2,2,64240,31944,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.103,53637,23.196.57.82,443,6,0.0,1796,22,7186,22,223,223,30,0,0,0,128,128,1500,40,40,1500,1796.0,7186.0,451,11,0,0,14368000,57488000,35,2,2,1,4,8192,29200,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.103,55653,172.31.0.2,53,17,5.24,74,1,202,1,0,0,0,0,0,0,128,128,202,74,74,202,148.0,404.0,0,0,0,0,1184000,2424000,2,2,0,0,0,0,0,0,0,12846,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.3,39904,149.171.126.9,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.32,46670,192.168.1.49,3,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.30,56063,192.168.1.49,311,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.20,64242,172.31.0.2,53,17,0.0,112,2,378,2,0,0,0,0,0,0,128,128,189,56,56,189,112.0,378.0,0,0,0,0,896000,3024000,2,2,0,0,0,0,0,0,0,44717,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.30,60428,192.168.1.180,22,6,92.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,29200,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.34,49617,192.168.1.180,5002,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
59.166.0.1,28800,149.171.126.0,25,6,3.0,37416,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37416.0,3380.0,18236,17,958,7,299328000,27040000,66,2,2,0,24,15928,30408,15360,60,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
193.111.198.10,55518,172.31.69.12,3389,6,0.0,882,10,563,9,223,219,94,0,0,0,100,100,227,40,40,227,882.0,563.0,0,0,0,0,7056000,4504000,17,2,0,0,0,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.68.30,55626,172.31.0.2,53,17,5.126,72,1,88,1,0,0,0,0,0,0,0,0,88,72,72,88,72.0,88.0,0,0,0,0,576000,704000,2,0,0,0,0,0,0,0,0,7566,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.34,40849,192.168.1.133,5405,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
213.202.230.222,32214,172.31.66.56,3389,6,0.0,1923,13,764,9,223,219,94,0,0,0,100,100,726,40,40,726,1923.0,764.0,0,0,0,0,15384000,6112000,18,1,2,1,0,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
